Order ID,Date,Customer Segment,Product Category,Product Name,Region,Sales,Profit,Quantity
ORD-104187,2024-07-20,Home Office,Office Supplies,Envelopes Box,East,318.43,16.89,7
ORD-109837,2024-07-20,Corporate,Sporting Goods,Dumbbell Set,East,1836.12,371.25,7
ORD-102179,2024-07-20,Home Office,Technology,Smartphone,West,8671.27,762.88,7
ORD-105266,2024-07-20,Consumer,Clothing,Denim Jacket,West,554.82,202.74,8
ORD-111036,2024-07-20,Consumer,Technology,Smartphone,South,7498.04,2225.91,6
ORD-114260,2024-07-20,Consumer,Sporting Goods,Tennis Racket,West,3658.75,1008.46,8
ORD-103956,2024-07-20,Corporate,Clothing,Running Shoes,East,134.76,16.79,6
ORD-102918,2024-07-20,Consumer,Sporting Goods,Fitness Tracker,North,119.4,14.3,1
ORD-114036,2024-07-20,Corporate,Clothing,Winter Coat,North,531.65,92.89,6
ORD-112440,2024-07-20,Corporate,Technology,USB-C Docking Station,West,2238.87,632.8,7
ORD-109310,2024-07-20,Consumer,Health & Beauty,Perfume,South,123.42,43.19,4
ORD-101417,2024-07-20,Consumer,Technology,Mechanical Keyboard,West,2343.21,636.25,3
ORD-107166,2024-07-20,Home Office,Clothing,Denim Jacket,North,172.11,49.43,1
ORD-112587,2024-07-20,Corporate,Sporting Goods,Golf Club Set,East,993.84,159.87,6
ORD-111255,2024-07-21,Corporate,Health & Beauty,Hair Dryer,North,524.18,76.15,7
ORD-105560,2024-07-21,Consumer,Technology,Noise Cancelling Headphones,South,6376.54,675.41,6
ORD-104571,2024-07-21,Home Office,Furniture,Sofa - 3 Seater,East,5435.14,917.13,5
ORD-108213,2024-07-21,Consumer,Health & Beauty,Electric Toothbrush,South,119.78,37.69,1
ORD-104434,2024-07-21,Consumer,Clothing,Cotton T-Shirt,East,159.72,63.8,2
ORD-108343,2024-07-21,Consumer,Health & Beauty,Hair Dryer,South,133.51,50.11,4
ORD-106434,2024-07-21,Home Office,Clothing,Rain Jacket,West,160.64,72.27,1
ORD-103967,2024-07-21,Consumer,Office Supplies,Shredder,East,614.37,191.35,7
ORD-105408,2024-07-22,Consumer,Clothing,Denim Jacket,East,162.23,41.06,1
ORD-112482,2024-07-22,Home Office,Furniture,Bookcase - 5 Shelf,West,1981.6,91.24,6
ORD-114688,2024-07-22,Corporate,Technology,Mechanical Keyboard,East,6481.45,771.09,6
ORD-102965,2024-07-22,Consumer,Clothing,Baseball Cap,South,79.3,30.85,5
ORD-108569,2024-07-22,Consumer,Sporting Goods,Dumbbell Set,East,2840.29,622.72,5
ORD-103836,2024-07-22,Corporate,Office Supplies,Desk Organizer,South,1022.05,205.11,6
ORD-105804,2024-07-22,Corporate,Office Supplies,Ballpoint Pen Box,West,697.73,105.68,4
ORD-113741,2024-07-22,Corporate,Health & Beauty,Yoga Mat,North,190.11,44.61,1
ORD-104063,2024-07-22,Consumer,Clothing,Wool Sweater,East,1090.56,180.78,5
ORD-109663,2024-07-23,Corporate,Office Supplies,Stapler Heavy Duty,North,267.57,69.66,5
ORD-114016,2024-07-23,Consumer,Office Supplies,Sticky Notes Pack,East,408.91,119.72,4
ORD-111828,2024-07-23,Corporate,Clothing,Denim Jacket,North,563.82,197.87,5
ORD-102479,2024-07-23,Corporate,Furniture,Bookcase - 5 Shelf,North,2841.47,319.97,7
ORD-101663,2024-07-23,Consumer,Clothing,Wool Sweater,West,735.51,167.94,6
ORD-112167,2024-07-23,Consumer,Furniture,Sofa - 3 Seater,North,1585.03,19.67,5
ORD-110564,2024-07-23,Corporate,Sporting Goods,Hiking Backpack,South,1120.71,219.17,3
ORD-104687,2024-07-23,Corporate,Office Supplies,Stapler Heavy Duty,South,1153.19,57.71,8
ORD-104115,2024-07-23,Consumer,Technology,27-inch Monitor,North,2841.79,552.77,4
ORD-110372,2024-07-24,Home Office,Office Supplies,Stapler Heavy Duty,North,492.39,31.97,2
ORD-106176,2024-07-24,Home Office,Health & Beauty,Perfume,West,179.16,29.22,2
ORD-112122,2024-07-24,Consumer,Sporting Goods,Dumbbell Set,North,815.32,141.7,3
ORD-108078,2024-07-24,Consumer,Furniture,Bookcase - 5 Shelf,West,195.36,28.58,1
ORD-101290,2024-07-24,Corporate,Office Supplies,Copy Paper Ream,East,123.07,23.37,1
ORD-102645,2024-07-24,Consumer,Furniture,Filing Cabinet,East,3496.27,-523.86,7
ORD-110181,2024-07-24,Home Office,Technology,27-inch Monitor,North,1279.03,27.91,1
ORD-105740,2024-07-24,Consumer,Health & Beauty,Hair Dryer,East,75.11,18.09,6
ORD-108088,2024-07-24,Consumer,Health & Beauty,Yoga Mat,West,1126.25,300.37,7
ORD-108110,2024-07-24,Consumer,Office Supplies,Label Printer,North,1168.15,319.42,7
ORD-113249,2024-07-25,Corporate,Furniture,Study Desk,North,1389.14,-189.68,3
ORD-113771,2024-07-25,Corporate,Sporting Goods,Golf Club Set,East,394.41,99.82,5
ORD-103462,2024-07-25,Home Office,Sporting Goods,Dumbbell Set,South,1073.77,151.13,3
ORD-108958,2024-07-25,Consumer,Technology,Smartphone,North,3135.58,400.0,2
ORD-107832,2024-07-25,Consumer,Technology,Business Laptop,East,1458.84,388.73,4
ORD-110379,2024-07-25,Home Office,Clothing,Baseball Cap,West,411.79,57.86,5
ORD-109258,2024-07-25,Corporate,Office Supplies,Label Printer,West,33.8,4.57,1
ORD-105130,2024-07-26,Consumer,Office Supplies,Label Printer,West,655.87,99.61,4
ORD-114604,2024-07-26,Corporate,Furniture,Study Desk,South,2701.15,250.23,7
ORD-114967,2024-07-26,Consumer,Health & Beauty,Skincare Set,North,1208.34,144.93,7
ORD-112433,2024-07-26,Corporate,Clothing,Baseball Cap,East,518.71,81.57,4
ORD-100602,2024-07-26,Corporate,Health & Beauty,Yoga Mat,South,410.55,77.55,6
ORD-113991,2024-07-26,Consumer,Sporting Goods,Dumbbell Set,West,252.16,57.62,3
ORD-101710,2024-07-26,Corporate,Technology,Noise Cancelling Headphones,West,6143.08,1684.68,6
ORD-109308,2024-07-26,Consumer,Clothing,Baseball Cap,East,566.57,143.67,4
ORD-104976,2024-07-26,Consumer,Clothing,Baseball Cap,North,127.37,40.39,1
ORD-109283,2024-07-26,Corporate,Furniture,Dining Table Set,West,4126.52,613.06,8
ORD-112090,2024-07-26,Consumer,Technology,Bluetooth Speaker,West,10611.41,1708.27,7
ORD-113666,2024-07-26,Home Office,Health & Beauty,Electric Toothbrush,West,244.3,29.84,5
ORD-113330,2024-07-27,Home Office,Health & Beauty,Digital Scale,South,293.63,92.62,4
ORD-109883,2024-07-27,Consumer,Furniture,Ergonomic Mesh Chair,South,1134.62,203.64,2
ORD-102061,2024-07-27,Consumer,Clothing,Winter Coat,North,322.76,135.02,2
ORD-112185,2024-07-27,Consumer,Clothing,Wool Sweater,South,147.37,56.88,1
ORD-114819,2024-07-27,Home Office,Office Supplies,Sticky Notes Pack,West,230.04,30.04,8
ORD-103619,2024-07-27,Consumer,Furniture,Study Desk,West,3015.42,-315.9,5
ORD-104949,2024-07-27,Corporate,Technology,Business Laptop,West,11882.3,3001.92,8
ORD-114281,2024-07-27,Corporate,Technology,Noise Cancelling Headphones,South,10553.76,592.94,8
ORD-100407,2024-07-27,Consumer,Furniture,Ergonomic Mesh Chair,North,2069.98,-75.92,7
ORD-110647,2024-07-27,Consumer,Furniture,Sofa - 3 Seater,West,335.62,50.67,1
ORD-102999,2024-07-27,Corporate,Clothing,Rain Jacket,West,143.16,64.23,1
ORD-110466,2024-07-27,Consumer,Office Supplies,Label Printer,East,1132.81,82.44,5
ORD-107599,2024-07-27,Corporate,Office Supplies,Copy Paper Ream,West,1648.6,490.75,8
ORD-111278,2024-07-28,Corporate,Office Supplies,Desk Organizer,North,50.12,10.56,8
ORD-103973,2024-07-28,Consumer,Office Supplies,Ballpoint Pen Box,East,547.01,47.77,3
ORD-111372,2024-07-28,Consumer,Health & Beauty,Massage Gun,East,1332.02,222.37,6
ORD-111790,2024-07-28,Consumer,Health & Beauty,Yoga Mat,East,197.76,52.58,1
ORD-106632,2024-07-28,Consumer,Office Supplies,Ballpoint Pen Box,West,576.24,73.61,3
ORD-104842,2024-07-28,Consumer,Furniture,Filing Cabinet,East,2755.79,-223.55,7
ORD-102225,2024-07-28,Consumer,Clothing,Wool Sweater,North,1029.95,351.13,7
ORD-109989,2024-07-28,Consumer,Clothing,Cotton T-Shirt,North,680.27,259.33,5
ORD-104487,2024-07-28,Corporate,Office Supplies,Shredder,South,268.78,28.46,4
ORD-102246,2024-07-28,Consumer,Clothing,Winter Coat,North,32.68,5.23,3
ORD-108871,2024-07-28,Corporate,Clothing,Wool Sweater,North,1088.35,319.53,6
ORD-104472,2024-07-28,Home Office,Technology,USB-C Docking Station,South,3574.3,199.04,5
ORD-113934,2024-07-29,Home Office,Sporting Goods,Cycling Helmet,West,1004.22,211.41,2
ORD-113285,2024-07-29,Home Office,Office Supplies,Desk Organizer,South,114.84,33.4,1
ORD-114058,2024-07-29,Consumer,Sporting Goods,Cycling Helmet,South,3302.04,869.98,6
ORD-105140,2024-07-29,Consumer,Technology,Bluetooth Speaker,North,9748.36,277.94,7
ORD-108633,2024-07-29,Corporate,Sporting Goods,Golf Club Set,South,272.21,20.73,3
ORD-108882,2024-07-29,Consumer,Office Supplies,Binder Clips Set,North,1117.71,355.7,6
ORD-110674,2024-07-29,Consumer,Health & Beauty,Digital Scale,North,1090.73,241.49,7
ORD-114811,2024-07-29,Corporate,Furniture,Study Desk,North,3059.83,212.39,8
ORD-112978,2024-07-29,Corporate,Office Supplies,Stapler Heavy Duty,West,1205.89,357.98,7
ORD-114177,2024-07-30,Consumer,Office Supplies,Copy Paper Ream,East,1294.52,241.23,8
ORD-107640,2024-07-30,Consumer,Clothing,Rain Jacket,East,1477.74,203.85,7
ORD-107534,2024-07-30,Consumer,Office Supplies,Binder Clips Set,East,261.84,20.38,6
ORD-111490,2024-07-30,Corporate,Clothing,Baseball Cap,West,171.07,71.56,2
ORD-102210,2024-07-30,Corporate,Health & Beauty,Massage Gun,West,295.81,108.56,4
ORD-109800,2024-07-30,Consumer,Health & Beauty,Massage Gun,North,1720.71,404.36,6
ORD-110280,2024-07-30,Corporate,Health & Beauty,Vitamin Supplements,North,516.63,69.02,2
ORD-100495,2024-07-30,Consumer,Technology,Webcam HD,West,9118.13,2609.91,7
ORD-108042,2024-07-31,Corporate,Sporting Goods,Fitness Tracker,East,3364.4,257.36,8
ORD-101867,2024-07-31,Corporate,Health & Beauty,Hair Dryer,North,824.75,241.09,3
ORD-114271,2024-07-31,Consumer,Health & Beauty,Vitamin Supplements,East,514.59,126.27,3
ORD-102299,2024-07-31,Consumer,Sporting Goods,Golf Club Set,East,2184.94,122.91,8
ORD-109458,2024-07-31,Consumer,Health & Beauty,Vitamin Supplements,West,305.77,118.28,3
ORD-107487,2024-07-31,Consumer,Clothing,Rain Jacket,North,564.68,104.67,7
ORD-104269,2024-07-31,Home Office,Clothing,Baseball Cap,West,326.35,103.19,5
ORD-114330,2024-07-31,Corporate,Furniture,Bookcase - 5 Shelf,East,1947.32,143.1,4
ORD-106509,2024-07-31,Consumer,Furniture,Bookcase - 5 Shelf,North,631.66,10.41,3
ORD-109211,2024-07-31,Consumer,Office Supplies,Ballpoint Pen Box,South,591.53,146.96,4
ORD-111078,2024-07-31,Consumer,Health & Beauty,Vitamin Supplements,West,1438.66,123.16,7
ORD-113883,2024-07-31,Consumer,Technology,USB-C Docking Station,South,7443.1,1405.44,6
ORD-114252,2024-07-31,Corporate,Sporting Goods,Dumbbell Set,East,248.95,43.48,1
ORD-114342,2024-07-31,Consumer,Office Supplies,Binder Clips Set,North,211.9,24.88,1
ORD-105967,2024-08-01,Corporate,Clothing,Rain Jacket,North,917.11,166.02,8
ORD-114418,2024-08-01,Corporate,Technology,Noise Cancelling Headphones,East,115.45,30.05,1
ORD-109963,2024-08-01,Consumer,Office Supplies,Label Printer,South,359.36,25.97,5
ORD-114321,2024-08-01,Corporate,Clothing,Running Shoes,East,489.93,206.74,4
ORD-107415,2024-08-01,Consumer,Health & Beauty,Perfume,East,664.61,172.35,7
ORD-103678,2024-08-01,Corporate,Clothing,Formal Trousers,West,86.58,14.68,2
ORD-113137,2024-08-01,Consumer,Clothing,Formal Trousers,South,857.67,203.39,8
ORD-106417,2024-08-01,Consumer,Furniture,Dining Table Set,East,5133.6,203.86,7
ORD-103819,2024-08-01,Consumer,Sporting Goods,Tennis Racket,South,991.99,131.92,6
ORD-114025,2024-08-01,Consumer,Furniture,Executive Office Chair,South,334.17,-1.26,5
ORD-108094,2024-08-02,Corporate,Technology,USB-C Docking Station,East,3563.02,403.21,6
ORD-101121,2024-08-02,Consumer,Furniture,Bunk Bed Frame,East,6502.99,-629.4,7
ORD-105789,2024-08-02,Home Office,Sporting Goods,Hiking Backpack,East,812.22,208.52,4
ORD-104765,2024-08-02,Consumer,Furniture,Ergonomic Mesh Chair,North,4463.43,639.74,6
ORD-114784,2024-08-02,Corporate,Furniture,Bunk Bed Frame,West,1598.37,298.4,3
ORD-112800,2024-08-02,Corporate,Sporting Goods,Dumbbell Set,South,239.85,33.85,1
ORD-104220,2024-08-03,Home Office,Furniture,Bunk Bed Frame,North,2240.55,427.45,3
ORD-111955,2024-08-03,Consumer,Technology,Laptop Stand,South,1741.87,190.86,3
ORD-107015,2024-08-03,Home Office,Health & Beauty,Vitamin Supplements,West,246.1,52.76,5
ORD-105817,2024-08-03,Consumer,Sporting Goods,Hiking Backpack,North,1290.35,86.93,5
ORD-113324,2024-08-03,Consumer,Office Supplies,Stapler Heavy Duty,East,931.48,207.21,7
ORD-103866,2024-08-04,Consumer,Clothing,Running Shoes,East,585.39,97.95,3
ORD-113836,2024-08-04,Consumer,Furniture,Bunk Bed Frame,East,3606.58,150.61,6
ORD-112805,2024-08-04,Corporate,Furniture,Bunk Bed Frame,South,8050.93,1568.3,8
ORD-108944,2024-08-04,Consumer,Furniture,Executive Office Chair,South,1791.35,52.41,5
ORD-107389,2024-08-04,Home Office,Health & Beauty,Digital Scale,West,1162.32,61.08,6
ORD-102673,2024-08-04,Home Office,Office Supplies,Label Printer,East,114.43,13.98,3
ORD-100085,2024-08-05,Consumer,Health & Beauty,Hair Dryer,East,64.19,11.44,2
ORD-103140,2024-08-05,Consumer,Technology,Wireless Mouse,South,637.11,93.66,6
ORD-113270,2024-08-05,Corporate,Technology,USB-C Docking Station,East,1957.67,467.34,2
ORD-100641,2024-08-05,Corporate,Sporting Goods,Fitness Tracker,South,3260.55,750.62,8
ORD-100753,2024-08-05,Corporate,Sporting Goods,Tennis Racket,North,669.07,99.9,2
ORD-102928,2024-08-05,Consumer,Office Supplies,Stapler Heavy Duty,South,1726.83,529.23,8
ORD-103715,2024-08-05,Consumer,Office Supplies,Binder Clips Set,North,42.44,13.3,8
ORD-107761,2024-08-05,Consumer,Health & Beauty,Perfume,West,1391.45,393.92,8
ORD-107478,2024-08-05,Consumer,Health & Beauty,Perfume,West,1515.4,201.84,7
ORD-104108,2024-08-05,Consumer,Clothing,Cotton T-Shirt,South,50.14,19.91,1
ORD-110262,2024-08-05,Consumer,Sporting Goods,Golf Club Set,North,136.04,22.12,1
ORD-101166,2024-08-05,Corporate,Furniture,Executive Office Chair,East,817.35,-69.14,4
ORD-105232,2024-08-05,Consumer,Office Supplies,Whiteboard Markers,East,71.9,5.35,1
ORD-113297,2024-08-05,Home Office,Sporting Goods,Basketball,West,2197.63,365.23,4
ORD-102739,2024-08-05,Home Office,Technology,Business Laptop,West,522.2,82.39,1
ORD-112429,2024-08-05,Consumer,Office Supplies,Binder Clips Set,South,163.94,34.15,3
ORD-114153,2024-08-05,Consumer,Office Supplies,Envelopes Box,North,41.15,12.52,2
ORD-110197,2024-08-05,Corporate,Health & Beauty,Perfume,East,2039.58,489.81,7
ORD-111360,2024-08-05,Consumer,Sporting Goods,Basketball,North,525.45,98.53,6
ORD-108547,2024-08-06,Consumer,Sporting Goods,Cycling Helmet,East,2295.2,423.55,7
ORD-102272,2024-08-06,Consumer,Office Supplies,Copy Paper Ream,East,468.76,47.43,3
ORD-109139,2024-08-06,Corporate,Clothing,Cotton T-Shirt,North,436.46,70.46,5
ORD-110459,2024-08-06,Home Office,Office Supplies,Ballpoint Pen Box,West,1207.64,403.79,5
ORD-109748,2024-08-06,Corporate,Health & Beauty,Electric Toothbrush,East,893.93,319.77,8
ORD-107443,2024-08-06,Consumer,Clothing,Running Shoes,North,101.41,29.89,5
ORD-106651,2024-08-06,Corporate,Sporting Goods,Dumbbell Set,South,119.59,24.41,7
ORD-108076,2024-08-06,Consumer,Clothing,Running Shoes,West,188.09,79.14,2
ORD-109817,2024-08-06,Consumer,Health & Beauty,Vitamin Supplements,North,136.35,9.66,7
ORD-114885,2024-08-06,Consumer,Health & Beauty,Yoga Mat,South,1462.05,309.48,6
ORD-102195,2024-08-06,Consumer,Health & Beauty,Perfume,East,591.64,196.53,5
ORD-101261,2024-08-07,Consumer,Sporting Goods,Dumbbell Set,South,2408.79,437.79,5
ORD-114858,2024-08-07,Consumer,Sporting Goods,Tennis Racket,West,2126.71,477.92,4
ORD-102103,2024-08-07,Consumer,Furniture,Sofa - 3 Seater,West,3411.22,190.67,4
ORD-114591,2024-08-07,Corporate,Sporting Goods,Dumbbell Set,West,1185.13,106.89,2
ORD-100141,2024-08-07,Consumer,Office Supplies,Whiteboard Markers,East,382.89,102.23,2
ORD-107300,2024-08-07,Consumer,Health & Beauty,Hair Dryer,East,145.49,9.56,2
ORD-103259,2024-08-07,Home Office,Technology,Bluetooth Speaker,East,1300.76,106.23,1
ORD-102915,2024-08-08,Corporate,Technology,27-inch Monitor,North,8568.85,2375.28,7
ORD-109853,2024-08-08,Corporate,Office Supplies,Sticky Notes Pack,South,498.93,119.11,2
ORD-113738,2024-08-08,Consumer,Health & Beauty,Digital Scale,West,335.03,87.43,5
ORD-110302,2024-08-08,Consumer,Furniture,Study Desk,East,3280.68,171.27,6
ORD-109805,2024-08-08,Corporate,Office Supplies,Whiteboard Markers,North,530.36,82.95,3
ORD-106892,2024-08-08,Home Office,Furniture,Adjustable Standing Desk,East,1724.89,341.47,4
ORD-105059,2024-08-08,Consumer,Clothing,Wool Sweater,West,710.44,308.55,6
ORD-110757,2024-08-08,Consumer,Office Supplies,Desk Organizer,South,439.7,24.61,3
ORD-111941,2024-08-08,Home Office,Technology,Laptop Stand,North,885.21,120.06,6
ORD-103033,2024-08-08,Corporate,Furniture,Conference Table,South,2284.83,446.17,4
ORD-111750,2024-08-08,Consumer,Furniture,Executive Office Chair,East,2905.85,359.13,8
ORD-101870,2024-08-08,Consumer,Furniture,Dining Table Set,South,1231.16,1.78,7
ORD-100082,2024-08-08,Home Office,Furniture,Bookcase - 5 Shelf,West,5332.87,-81.06,6
ORD-113014,2024-08-09,Corporate,Office Supplies,Copy Paper Ream,South,1396.73,257.14,8
ORD-109498,2024-08-09,Consumer,Sporting Goods,Dumbbell Set,North,2591.48,133.68,6
ORD-114299,2024-08-09,Home Office,Clothing,Formal Trousers,South,320.15,72.75,3
ORD-112746,2024-08-09,Consumer,Office Supplies,Shredder,South,894.31,190.03,6
ORD-114504,2024-08-09,Consumer,Office Supplies,Label Printer,East,429.62,34.25,3
ORD-104626,2024-08-09,Corporate,Furniture,Ergonomic Mesh Chair,North,3339.13,358.44,5
ORD-113474,2024-08-09,Consumer,Sporting Goods,Hiking Backpack,South,1509.03,413.01,6
ORD-105670,2024-08-09,Consumer,Technology,Wireless Mouse,North,9429.64,2763.46,6
ORD-108082,2024-08-09,Consumer,Clothing,Winter Coat,West,420.13,156.52,4
ORD-101222,2024-08-09,Consumer,Sporting Goods,Golf Club Set,South,911.64,89.51,3
ORD-105401,2024-08-09,Consumer,Health & Beauty,Digital Scale,North,109.99,24.38,2
ORD-104430,2024-08-09,Consumer,Sporting Goods,Tennis Racket,West,237.57,14.97,6
ORD-107845,2024-08-09,Consumer,Technology,Business Laptop,North,8102.11,1596.96,7
ORD-104894,2024-08-10,Consumer,Technology,USB-C Docking Station,West,8268.43,420.07,8
ORD-108585,2024-08-10,Consumer,Furniture,Executive Office Chair,South,1774.54,-212.39,5
ORD-107229,2024-08-10,Consumer,Clothing,Cotton T-Shirt,South,997.03,217.96,6
ORD-104535,2024-08-10,Consumer,Clothing,Rain Jacket,West,71.62,15.96,4
ORD-100841,2024-08-10,Consumer,Clothing,Cotton T-Shirt,South,421.87,96.48,3
ORD-106827,2024-08-10,Corporate,Furniture,Adjustable Standing Desk,East,462.73,-56.8,1
ORD-108419,2024-08-10,Home Office,Office Supplies,Desk Organizer,North,418.81,57.97,2
ORD-103806,2024-08-10,Corporate,Furniture,Dining Table Set,South,7027.61,867.0,7
ORD-114813,2024-08-10,Corporate,Sporting Goods,Cycling Helmet,North,2921.58,490.56,7
ORD-109710,2024-08-10,Home Office,Furniture,Bunk Bed Frame,West,2440.05,-275.96,6
ORD-114285,2024-08-10,Consumer,Health & Beauty,Electric Toothbrush,North,87.74,7.15,4
ORD-111740,2024-08-10,Home Office,Clothing,Running Shoes,South,730.95,285.9,8
ORD-103597,2024-08-10,Consumer,Clothing,Denim Jacket,West,608.92,215.48,8
ORD-105209,2024-08-10,Corporate,Furniture,Study Desk,East,519.27,-11.28,1
ORD-105164,2024-08-11,Consumer,Technology,Smartphone,North,503.1,84.73,1
ORD-111467,2024-08-11,Consumer,Sporting Goods,Cycling Helmet,North,1369.4,302.4,4
ORD-108099,2024-08-11,Home Office,Health & Beauty,Electric Toothbrush,South,176.85,59.41,2
ORD-106843,2024-08-11,Consumer,Technology,USB-C Docking Station,East,7127.37,1384.54,4
ORD-107925,2024-08-11,Consumer,Health & Beauty,Vitamin Supplements,North,631.61,41.73,4
ORD-110644,2024-08-11,Home Office,Sporting Goods,Cycling Helmet,South,51.34,6.89,4
ORD-111068,2024-08-11,Consumer,Technology,27-inch Monitor,South,990.45,271.21,1
ORD-106055,2024-08-11,Consumer,Sporting Goods,Tennis Racket,East,1709.37,465.62,5
ORD-108840,2024-08-12,Corporate,Office Supplies,Copy Paper Ream,West,34.56,11.43,3
ORD-101929,2024-08-12,Corporate,Sporting Goods,Cycling Helmet,West,682.16,60.03,3
ORD-114754,2024-08-12,Corporate,Sporting Goods,Basketball,East,1075.23,65.01,6
ORD-104129,2024-08-12,Home Office,Technology,USB-C Docking Station,North,1111.44,236.28,2
ORD-109971,2024-08-12,Consumer,Office Supplies,Sticky Notes Pack,West,41.4,8.61,2
ORD-106035,2024-08-12,Consumer,Furniture,Bookcase - 5 Shelf,West,1511.69,123.36,6
ORD-106338,2024-08-12,Consumer,Health & Beauty,Hair Dryer,East,79.35,28.71,4
ORD-111571,2024-08-12,Consumer,Health & Beauty,Skincare Set,South,619.82,87.2,6
ORD-109953,2024-08-12,Corporate,Technology,Mechanical Keyboard,South,2132.17,336.35,2
ORD-101846,2024-08-12,Corporate,Technology,Webcam HD,West,7096.18,736.01,7
ORD-107050,2024-08-12,Home Office,Sporting Goods,Dumbbell Set,East,658.43,63.74,7
ORD-109660,2024-08-13,Home Office,Office Supplies,Envelopes Box,South,66.08,22.49,5
ORD-110581,2024-08-13,Consumer,Office Supplies,Envelopes Box,North,12.87,4.36,4
ORD-110324,2024-08-13,Consumer,Clothing,Denim Jacket,East,84.99,11.62,1
ORD-109381,2024-08-13,Corporate,Technology,USB-C Docking Station,South,3991.67,553.56,3
ORD-100325,2024-08-13,Corporate,Office Supplies,Label Printer,South,55.29,16.64,3
ORD-111261,2024-08-13,Corporate,Technology,Smartphone,West,11714.99,1477.9,8
ORD-102216,2024-08-13,Corporate,Technology,Wireless Mouse,South,4422.01,712.23,5
ORD-112004,2024-08-13,Home Office,Clothing,Winter Coat,North,960.99,187.49,6
ORD-111544,2024-08-13,Corporate,Sporting Goods,Cycling Helmet,South,347.97,56.23,2
ORD-104143,2024-08-14,Consumer,Technology,27-inch Monitor,East,9998.94,1135.22,6
ORD-109364,2024-08-14,Consumer,Technology,Laptop Stand,West,4195.74,357.72,4
ORD-108647,2024-08-14,Consumer,Furniture,Filing Cabinet,West,3498.79,-467.91,8
ORD-114191,2024-08-14,Home Office,Office Supplies,Binder Clips Set,South,533.29,105.88,4
ORD-109696,2024-08-14,Corporate,Technology,Business Laptop,West,7257.19,1439.96,8
ORD-111585,2024-08-14,Consumer,Furniture,Executive Office Chair,North,1836.35,-173.19,2
ORD-112211,2024-08-14,Home Office,Sporting Goods,Golf Club Set,East,129.43,16.52,1
ORD-100461,2024-08-14,Consumer,Furniture,Sofa - 3 Seater,South,8650.45,-272.91,8
ORD-108315,2024-08-14,Corporate,Furniture,Executive Office Chair,North,181.07,1.62,1
ORD-101656,2024-08-14,Corporate,Sporting Goods,Tennis Racket,West,2122.08,384.93,7
ORD-114864,2024-08-15,Corporate,Health & Beauty,Perfume,West,935.83,321.3,5
ORD-100901,2024-08-15,Home Office,Furniture,Bookcase - 5 Shelf,West,8314.89,1055.49,7
ORD-104793,2024-08-15,Consumer,Office Supplies,Envelopes Box,East,1165.79,380.27,6
ORD-111445,2024-08-15,Home Office,Furniture,Dining Table Set,East,4904.93,827.63,5
ORD-114506,2024-08-15,Corporate,Technology,Webcam HD,North,4743.78,836.31,5
ORD-101923,2024-08-15,Corporate,Technology,27-inch Monitor,South,1288.88,264.16,8
ORD-110355,2024-08-15,Home Office,Furniture,Study Desk,North,770.43,121.45,1
ORD-110603,2024-08-15,Consumer,Clothing,Winter Coat,South,522.78,207.83,4
ORD-109589,2024-08-15,Consumer,Office Supplies,Binder Clips Set,North,202.34,18.2,2
ORD-101459,2024-08-15,Consumer,Clothing,Formal Trousers,North,201.92,82.74,4
ORD-100154,2024-08-15,Corporate,Technology,Webcam HD,South,3530.71,109.22,6
ORD-101040,2024-08-15,Home Office,Health & Beauty,Massage Gun,South,1222.5,127.28,6
ORD-111440,2024-08-15,Consumer,Health & Beauty,Hair Dryer,South,12.39,3.33,1
ORD-113187,2024-08-15,Corporate,Health & Beauty,Yoga Mat,South,635.81,175.0,3
ORD-112529,2024-08-15,Consumer,Technology,USB-C Docking Station,West,2651.97,201.74,8
ORD-109617,2024-08-15,Home Office,Technology,Smartphone,East,2484.08,94.07,3
ORD-108244,2024-08-15,Consumer,Clothing,Formal Trousers,West,482.73,207.15,6
ORD-114980,2024-08-15,Consumer,Office Supplies,Ballpoint Pen Box,East,352.49,18.53,2
ORD-101832,2024-08-15,Home Office,Clothing,Winter Coat,West,721.42,290.86,4
ORD-108331,2024-08-15,Consumer,Office Supplies,Copy Paper Ream,West,575.83,46.75,8
ORD-108379,2024-08-16,Consumer,Technology,27-inch Monitor,South,1553.65,265.25,1
ORD-103018,2024-08-16,Consumer,Clothing,Formal Trousers,South,68.62,26.02,1
ORD-110930,2024-08-16,Consumer,Office Supplies,Whiteboard Markers,South,1277.13,220.62,8
ORD-110428,2024-08-16,Consumer,Office Supplies,Desk Organizer,East,28.79,6.7,2
ORD-106148,2024-08-16,Consumer,Furniture,Ergonomic Mesh Chair,West,689.03,0.26,1
ORD-100791,2024-08-16,Corporate,Technology,USB-C Docking Station,North,1788.88,50.35,1
ORD-101917,2024-08-16,Consumer,Technology,Wireless Mouse,West,4033.27,781.46,4
ORD-100770,2024-08-16,Consumer,Clothing,Cotton T-Shirt,South,16.26,5.57,1
ORD-109049,2024-08-16,Consumer,Health & Beauty,Perfume,North,567.54,43.61,2
ORD-111601,2024-08-16,Consumer,Technology,Smartphone,East,1689.93,82.74,1
ORD-110057,2024-08-16,Consumer,Clothing,Running Shoes,South,508.29,54.32,6
ORD-105169,2024-08-16,Consumer,Furniture,Bunk Bed Frame,East,2393.1,-30.07,3
ORD-101845,2024-08-16,Consumer,Clothing,Running Shoes,East,283.15,66.15,7
